Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_ord,Income_Category_ord,Card_Category_ord,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Gender_F,Gender_M,Attrition_Flag
0.081842,0.495638,0.009171,0.757509,0.655718,1.392009,-0.151064,-1.422579,-0.671196,-1.069539,-2.205409,-0.361352,-0.994459,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.956351,-0.274879,1.011430,-0.528178,0.655718,-1.315907,-0.277927,-1.422579,1.679265,-1.030459,-2.162843,-1.820586,-0.994459,-0.509916,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,0.495638,0.009171,1.400353,0.655718,0.489370,-0.692986,-1.130306,-0.543899,-0.616865,-0.758168,-0.377934,-0.624530,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.581562,0.495638,0.635583,0.757509,0.655718,0.489370,-0.784389,-0.574006,-0.248386,-0.544035,-0.970998,-0.647395,0.681101,0.828221,-0.733607,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.168018,0.495638,-0.116112,1.400353,-0.336988,-1.315907,1.033655,1.668390,-0.866689,-0.698577,-0.843300,-1.078532,-0.486713,-1.178984,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.168018,0.495638,0.259736,-0.528178,0.655718,0.489370,0.067864,-1.422579,-0.593909,-0.533969,-0.885866,-1.886914,-0.994459,-1.178984,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.581562,0.495638,0.009171,-1.171021,0.655718,0.489370,-0.424613,-1.422579,-1.062182,-0.467356,-0.545339,-1.708656,-0.994459,0.159153,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.667737,0.495638,-0.993088,-0.528178,0.655718,1.392009,0.272365,-1.422579,-1.080368,-0.934240,-1.311525,-1.675491,-0.994459,-1.178984,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,2.036673,0.009171,-1.171021,0.655718,1.392009,2.810623,-1.422579,0.533585,1.121295,0.476243,-0.796635,-0.994459,2.166358,0.620603,2.692095,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.081842,1.266156,0.009171,0.114666,0.655718,0.489370,-0.203593,-1.086097,1.083693,0.146670,-0.460207,-1.501378,-0.849389,0.159153,-1.410712,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.168018,2.036673,0.385018,-1.171021,-0.336988,0.489370,2.852030,0.989285,-0.616640,-0.638181,-0.673036,-1.455777,-0.787734,-1.178984,1.297708,2.692095,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.917597,1.266156,0.009171,-0.528178,-0.336988,1.392009,0.417068,-1.422579,0.860922,-0.366696,-1.098695,-1.111696,-0.994459,-0.509916,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
2.330580,-1.045397,1.387277,-0.528178,-0.336988,-1.315907,-0.755316,-1.422579,1.356474,-1.056512,-1.992579,-0.879546,-0.994459,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.206772,0.495638,0.760865,-1.813865,-1.329695,0.489370,0.147704,-1.422579,-0.325674,-1.061249,-1.737184,-2.359507,-0.994459,-0.509916,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.168018,0.495638,0.134453,0.114666,-0.336988,1.392009,-0.585174,-1.422579,-1.034904,-0.787099,-1.396657,-1.791567,-0.994459,-0.509916,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,0.495638,-1.243653,-0.528178,-0.336988,-0.413268,-0.633299,-1.422579,-0.257479,-0.516205,-1.013564,-1.028785,-0.994459,0.828221,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-2.541685,-1.815914,-2.872324,-1.171021,-0.336988,1.392009,-0.758510,0.561929,-1.948720,-1.042301,-1.609486,-1.766693,2.392929,-0.509916,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.667737,2.036673,-0.491959,-1.171021,0.655718,1.392009,2.852030,1.668390,-1.339509,-0.788283,-1.268959,-1.053659,-0.729706,-1.178984,0.620603,5.631269,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.043088,-1.045397,-0.742523,-0.528178,-0.336988,-1.315907,-0.156680,-1.422579,1.251908,-0.485119,-0.758168,1.757025,-0.994459,-1.178984,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,-0.274879,0.134453,-0.528178,0.655718,-1.315907,-0.790633,-1.422579,1.110971,-1.011215,-1.566920,-1.820586,-0.994459,1.497290,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.581000,-0.274879,1.888406,-0.528178,0.655718,0.489370,-0.522293,0.292988,-0.848504,-0.615089,-0.673036,-0.543756,0.314799,-0.509916,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.542807,0.495638,0.009171,-1.813865,0.655718,-0.413268,1.583066,-1.422579,1.110971,1.029516,0.433677,0.306082,-0.994459,-0.509916,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.581562,2.036673,1.136712,1.400353,0.655718,3.197285,2.852030,-1.422579,-0.011976,1.120110,1.114732,1.284432,-0.994459,0.828221,1.974813,-0.247078,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.331702,0.495638,0.009171,-0.528178,-0.336988,-1.315907,-0.589910,-1.422579,1.147342,-0.387420,-0.630470,-0.187239,-0.994459,0.828221,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.081842,1.266156,-0.993088,1.400353,-1.329695,0.489370,0.015334,-1.422579,-1.148563,-0.675485,-0.758168,-0.813217,-0.994459,-1.178984,1.297708,-0.247078,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.206772,-0.274879,0.134453,0.114666,-0.336988,0.489370,0.344937,-0.824525,0.056219,-0.549956,-0.715602,-0.680559,-0.845762,0.828221,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.081842,-0.274879,0.009171,-0.528178,0.655718,-0.413268,0.475214,1.326996,-1.430436,0.643752,-0.375075,-0.821508,-0.367031,0.828221,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.456632,0.495638,-0.366676,-0.528178,0.655718,1.392009,-0.713359,-1.422579,0.024395,-0.436566,-0.630470,-1.642327,-0.994459,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.792667,1.266156,-0.867806,0.757509,-0.336988,0.489370,-0.777892,-0.916628,-0.871236,-0.606503,-0.928432,-0.950020,-0.033369,-0.509916,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
1.456071,-1.815914,1.261994,0.757509,1.648425,-0.413268,-0.731309,-1.422579,0.492668,-0.606503,-1.183827,-1.418467,-0.994459,-0.509916,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-1.542246,0.495638,-1.870065,-1.813865,-0.336988,0.489370,2.852030,-1.422579,0.156239,1.417353,-0.630470,1.537311,-0.994459,-0.509916,1.297708,2.692095,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
0.456632,-1.045397,0.009171,0.114666,0.655718,-0.413268,-0.693867,-1.422579,-0.116542,-0.644103,-1.013564,-0.800780,-0.994459,1.497290,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.331702,-0.274879,0.259736,-0.528178,-0.336988,1.392009,2.342925,-1.422579,-1.094007,-0.688807,-0.715602,0.554815,-0.994459,-0.509916,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-1.292386,-1.815914,-0.742523,-1.813865,0.655718,1.392009,-0.707853,-1.422579,0.674522,-0.881542,-1.141261,-0.535465,-0.994459,-1.178984,-0.056502,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.206772,1.266156,0.385018,-0.528178,1.648425,1.392009,1.759265,-1.422579,0.078951,-0.682590,-1.439223,-0.672268,-0.994459,-0.509916,1.974813,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.706491,-0.274879,-0.491959,0.114666,0.655718,-1.315907,-0.405561,-1.422579,-0.212015,1.035141,-0.034548,0.704055,-0.994459,0.159153,1.974813,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.206772,1.266156,0.009171,0.757509,-0.336988,-0.413268,-0.651689,1.622953,-0.334767,-0.590220,-0.673036,-0.751033,2.338528,0.828221,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
1.705930,-1.815914,1.763124,-1.813865,1.648425,-0.413268,2.270903,-1.422579,1.351928,1.118926,0.008018,-0.527174,-0.994459,0.159153,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-2.041965,-1.045397,-2.120629,0.114666,0.655718,0.489370,-0.071334,-1.422579,0.074404,-0.919437,-1.481789,-1.173880,-0.994459,0.159153,-0.733607,-0.247078,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.542807,0.495638,0.009171,-1.171021,0.655718,0.489370,-0.342790,1.668390,-0.139274,-0.626931,-0.970998,-1.095114,0.662968,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.206772,2.036673,0.259736,-1.171021,0.655718,0.489370,-0.459412,-1.422579,0.924571,1.291824,0.476243,0.981807,-0.994459,0.828221,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-2.541685,-1.815914,-2.872324,0.757509,-0.336988,1.392009,-0.677128,1.536990,-0.980348,-0.995524,-1.907448,-2.222704,2.545253,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.706491,-0.274879,0.009171,0.757509,0.655718,1.392009,-0.711157,-1.422579,-0.521167,-0.600878,-0.375075,-0.270150,-0.994459,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.456632,0.495638,0.009171,-1.171021,0.655718,0.489370,-0.598059,-0.211735,-0.657557,-0.594661,-0.758168,-0.813217,0.126208,-1.178984,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.581562,0.495638,0.635583,0.757509,0.655718,0.489370,-0.784389,-0.574006,-0.248386,-0.544035,-0.970998,-0.647395,0.681101,0.828221,-0.733607,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.705930,-1.045397,0.009171,-1.813865,0.655718,1.392009,-0.583853,-1.422579,-1.762320,-0.801014,-1.950014,-2.172957,-0.994459,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.542807,-0.274879,-1.619500,-0.528178,0.655718,0.489370,-0.736595,0.631927,0.342639,-1.045854,-1.226393,1.682405,2.149937,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.331702,1.266156,-0.742523,1.400353,0.655718,0.489370,1.079247,-1.422579,0.719986,1.655088,0.135716,0.131969,-0.994459,-0.509916,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,1.266156,0.259736,-1.171021,-0.336988,0.489370,-0.660940,1.653653,0.310814,-0.536929,-0.970998,-0.879546,2.479971,-0.509916,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
-0.667737,-0.274879,0.009171,-0.528178,-0.336988,-0.413268,-0.639466,1.529622,-1.221304,-0.634925,-1.013564,-1.028785,2.106416,-0.509916,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,1.266156,0.009171,0.757509,0.655718,0.489370,-0.564471,1.668390,-0.725753,-0.556469,-0.758168,-0.377934,1.620431,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.168018,-0.274879,-1.368935,-0.528178,-0.336988,0.489370,-0.298080,-0.297697,-1.312231,-0.809303,-1.439223,0.040767,-0.432312,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.081281,-0.274879,1.763124,-1.171021,3.633838,0.489370,-0.759611,-1.422579,-0.239293,-0.494593,-1.226393,-1.128279,-0.994459,0.828221,-0.733607,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.792667,0.495638,0.009171,-1.171021,0.655718,1.392009,2.260992,-1.422579,-0.657557,-0.676077,-0.375075,-0.062872,-0.994459,-0.509916,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.417877,1.266156,-0.491959,-1.171021,0.655718,-0.413268,-0.045675,-1.422579,-0.312035,-0.525975,-0.800734,0.529942,-0.994459,-0.509916,-0.733607,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.043088,1.266156,0.009171,-0.528178,0.655718,0.489370,-0.790633,-1.422579,-1.880525,-0.850455,-1.141261,-1.265082,-0.994459,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.831421,2.036673,0.259736,-0.528178,-0.336988,0.489370,-0.790633,-1.422579,-1.785051,-0.726703,-0.758168,-1.008058,-0.994459,2.166358,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-2.416755,-1.815914,-2.496476,1.400353,-1.329695,0.489370,-0.746947,0.599998,-1.121285,-0.736177,-0.885866,-0.340624,2.262366,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,0.495638,-0.742523,-0.528178,-0.336988,1.392009,0.299345,-1.422579,-0.312035,-0.764006,-1.098695,-1.522106,-0.994459,-1.178984,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.831421,-0.274879,0.886147,-1.171021,-0.336988,0.489370,-0.298740,-1.422579,0.169878,1.330312,0.774205,0.069786,-0.994459,-1.178984,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.206772,-0.274879,0.635583,0.757509,0.655718,-0.413268,-0.622616,1.668390,-0.275664,-0.610648,-1.141261,0.405575,2.084655,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-1.417316,-1.045397,-1.494218,0.757509,0.655718,0.489370,-0.790633,-1.422579,0.406288,-0.602358,-0.758168,-0.601794,-0.994459,-1.178984,-1.410712,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-1.167456,-0.274879,-1.494218,-1.171021,-0.336988,0.489370,-0.767430,-1.422579,0.474483,-0.537522,-0.587904,-0.050435,-0.994459,-1.178984,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.043088,-0.274879,0.009171,-0.528178,1.648425,0.489370,-0.034001,-0.368923,0.583595,-0.954668,-1.268959,-1.294101,-0.620903,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.081842,1.266156,0.760865,0.114666,1.648425,1.392009,-0.238613,-1.422579,-0.243840,-0.589036,-0.928432,-1.157297,-0.994459,1.497290,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.206211,-1.045397,1.011430,-1.171021,1.648425,1.392009,-0.790633,-1.422579,0.451751,-0.629300,-1.183827,-1.198753,-0.994459,0.159153,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.706491,-1.815914,0.385018,0.114666,0.655718,-0.413268,-0.534517,-1.422579,0.074404,0.646713,0.178282,0.633580,-0.994459,-0.509916,0.620603,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-1.167456,0.495638,-2.245912,0.114666,-1.329695,0.489370,-0.709064,-1.422579,-0.157459,-0.539298,-0.715602,-1.721092,-0.994459,-0.509916,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.917597,-0.274879,-0.993088,-1.813865,-0.336988,0.489370,-0.468552,-1.422579,-0.207469,-0.531008,-0.715602,0.554815,-0.994459,-1.178984,-0.056502,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.456632,0.495638,0.009171,0.757509,0.655718,0.489370,2.852030,1.392082,0.529039,1.082215,0.263414,0.646017,-0.755093,-0.509916,1.297708,2.692095,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,2.036673,-0.366676,-0.528178,0.655718,-0.413268,0.050134,1.605760,-1.425890,0.711549,-0.204811,1.479273,-0.007982,1.497290,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
0.206772,-1.815914,0.635583,-1.171021,0.655718,1.392009,-0.147650,-0.803649,-0.807587,-0.602062,-1.056129,-1.750111,-0.744213,2.166358,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
1.206211,-1.045397,0.009171,1.400353,-0.336988,-0.413268,-0.640457,1.347872,-0.657557,-0.597621,-0.800734,-1.488942,1.925078,1.497290,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.043088,-1.815914,0.385018,-1.171021,0.655718,0.489370,0.921218,-1.422579,1.370113,1.224619,0.603941,0.517505,-0.994459,0.159153,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,-1.815914,0.510300,0.757509,1.648425,-0.413268,-0.123202,-0.092615,-0.198376,-0.565943,-0.843300,-0.187239,-0.472206,0.159153,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.542807,-0.274879,-0.491959,0.114666,0.655718,0.489370,1.023193,-1.422579,-2.430632,0.469966,-0.289943,-0.933438,-0.994459,0.828221,-0.056502,2.692095,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.706491,0.495638,1.011430,-0.528178,0.655718,0.489370,0.329079,-1.422579,0.169878,-0.523015,-1.098695,-1.323119,-0.994459,-1.178984,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,-1.045397,-1.368935,-0.528178,-0.336988,1.392009,-0.607529,-1.422579,-0.452972,-0.555877,-1.183827,-1.418467,-0.994459,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
1.830860,-1.815914,2.514818,1.400353,-0.336988,0.489370,0.143189,-0.378748,-0.325674,-0.563871,-1.056129,-1.750111,-0.682558,0.828221,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.581562,-0.274879,-0.241394,-1.171021,0.655718,-0.413268,-0.117476,-1.422579,0.610873,-0.418210,-0.800734,-1.318974,-0.994459,0.828221,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.581562,-0.274879,0.635583,-1.171021,-0.336988,0.489370,-0.218900,-0.297697,0.760903,-1.050295,-1.737184,-0.879546,-0.493967,2.166358,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.206772,1.266156,0.886147,-1.171021,0.655718,-0.413268,0.292297,0.719117,-1.875978,-0.868811,-1.311525,-2.065173,-0.432312,-1.178984,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.292947,1.266156,-0.491959,1.400353,0.655718,1.392009,-0.790633,-1.213813,0.588142,-0.551436,-0.843300,-1.269227,-0.566502,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,0.495638,0.009171,-0.528178,0.655718,0.489370,0.071498,-1.422579,0.483576,1.066228,1.072166,1.578766,-0.994459,-1.178984,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
2.080720,-1.815914,2.389536,0.757509,-2.322402,-0.413268,1.093783,-1.422579,0.674522,-0.525087,-0.970998,0.471904,-0.994459,0.828221,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
0.831421,0.495638,-0.241394,0.757509,0.655718,2.294647,-0.790633,-0.157701,-0.684835,-0.711900,-1.141261,-1.265082,1.602297,0.828221,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.043088,0.495638,0.510300,-0.528178,1.648425,0.489370,0.493054,0.832097,-1.489539,-0.840093,-1.396657,-2.185394,-0.486713,0.828221,-1.410712,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.667737,2.036673,-0.491959,0.114666,0.655718,0.489370,0.382820,-1.422579,1.070054,1.248600,1.072166,1.014971,-0.994459,-1.178984,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.417877,2.036673,0.009171,0.757509,0.655718,1.392009,-0.652901,1.505061,-1.794144,-0.724927,-0.502773,-0.232840,2.222472,-1.178984,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.206772,-1.815914,0.635583,-1.171021,0.655718,1.392009,-0.147650,-0.803649,-0.807587,-0.602062,-1.056129,-1.750111,-0.744213,2.166358,0.620603,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.417877,1.266156,0.009171,-1.813865,0.655718,1.392009,2.727369,-1.422579,-0.584816,-0.687919,-0.800734,0.235608,-0.994459,0.828221,1.974813,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-1.292386,-0.274879,0.009171,0.114666,0.655718,-0.413268,-0.745515,-1.422579,0.665429,-0.478014,-1.354091,-1.149006,-0.994459,-0.509916,-0.056502,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.206772,0.495638,0.134453,0.114666,-0.336988,-1.315907,-0.688801,-0.221559,-0.443879,-0.519462,-1.056129,-0.722015,0.507017,-0.509916,-0.733607,-0.247078,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000
-0.168018,0.495638,-0.116112,-1.171021,0.655718,2.294647,-0.163287,1.668390,-0.584816,-0.617161,-0.970998,-1.095114,0.285785,-1.178984,1.974813,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-1.292386,-1.045397,-0.867806,0.114666,-0.336988,0.489370,-0.784610,-1.422579,-0.175645,-0.554693,-0.077114,-0.568629,-0.994459,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.417877,0.495638,-0.617241,1.400353,0.655718,1.392009,-0.197536,1.668390,0.965488,1.378273,0.093150,-0.485718,0.343813,-1.178984,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.581562,-0.274879,0.510300,1.400353,0.655718,1.392009,0.034386,1.668390,-0.448425,-0.658017,-1.141261,-1.472359,0.028286,2.166358,-1.410712,-0.247078,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.206772,-0.274879,-0.993088,0.757509,-0.336988,0.489370,0.380507,-1.422579,-0.993987,-0.589036,-0.545339,0.335101,-0.994459,-1.178984,1.297708,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
0.831421,-0.274879,0.009171,-1.813865,0.655718,-0.413268,0.458145,-0.799964,0.942757,-0.964142,-1.566920,-1.294101,-0.849389,0.828221,1.974813,-0.247078,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000
-0.043088,0.495638,-0.241394,0.114666,0.655718,0.489370,2.304381,0.006856,-0.193830,-0.999077,-1.609486,-1.501378,-0.853016,-0.509916,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
1.081281,-1.045397,0.886147,-1.171021,-0.336988,0.489370,1.791311,-1.422579,-3.126223,0.212395,-0.502773,-1.737675,-0.994459,0.159153,1.297708,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
-0.667737,1.266156,0.009171,-1.171021,0.655718,2.294647,-0.790633,-1.039432,-0.466611,-0.770816,-1.652052,0.086368,-0.207453,0.828221,0.620603,-0.247078,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000
-1.292386,-0.274879,-1.243653,-0.528178,-0.336988,-0.413268,-0.293124,1.668390,0.533585,-0.462323,-0.800734,-0.945874,0.539658,-0.509916,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.917597,0.495638,-1.243653,0.757509,-0.336988,2.294647,-0.707853,-1.422579,-0.312035,-0.607391,-1.056129,-0.464990,-0.994459,-1.178984,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
0.956351,-0.274879,1.512559,-0.528178,3.633838,0.489370,-0.768641,-1.422579,-2.712506,-0.795685,-1.226393,-2.434127,-0.994459,1.497290,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
1.830860,-1.815914,1.637841,1.400353,-0.336988,0.489370,-0.790633,-1.422579,0.820005,-1.050887,-1.907448,0.438740,-0.994459,0.828221,-0.733607,-0.247078,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000
-0.542807,-1.815914,-0.742523,0.757509,-0.336988,0.489370,-0.790633,0.079310,-1.221304,-0.653873,-0.928432,-0.494009,2.088282,0.159153,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
1.581000,-1.045397,1.261994,-1.171021,0.655718,-0.413268,-0.124854,0.958585,1.065508,0.157920,-0.375075,-1.571853,-0.055130,-0.509916,-0.733607,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
-0.168018,0.495638,-0.116112,-0.528178,-0.336988,3.197285,-0.562268,1.668390,-0.739392,-0.766375,-0.715602,-0.680559,1.605924,-0.509916,-1.410712,-0.247078,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000
0.331702,0.495638,0.009171,-1.813865,0.655718,1.392009,-0.442343,-1.422579,0.920025,1.545546,0.476243,-0.096036,-0.994459,-0.509916,-0.056502,-0.247078,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000
